experiment,variant,controller_mode,mpc_model,nn_model,terrain,path,speed_mps,bumpiness,seed,run_dir,status,rc,wall_s,sim_s,rt_factor,diag_csv,collision_csv,shield_csv,n_samples,rms_cte_m,max_abs_cte_m,mean_abs_cte_m,mean_speed_mps,p95_speed_mps,speed_ratio,mean_solve_ms,p99_solve_ms,progress_m,final_x_m,final_y_m,collisions,collision_source,near_misses,min_clearance_m,intervention_rate_pct,filter_solve_ms,mean_abs_dsteer,mean_abs_dthrottle,notes,extra_sim_diag_csv,extra_launch_identity_match,extra_observed_path,extra_observed_speed_mps,extra_observed_sim_seed,extra_observed_ros_domain_id,extra_observed_sim_ports,extra_observed_ctrl_ports,extra_profile_estimator_diagnostics_applicable,extra_profile_estimator_diagnostics_complete,extra_profile_estimator_diagnostics_error,extra_profile_estimator_required_concurrent_windows,extra_profile_estimator_publication_ready,extra_profile_estimator_publication_applied,extra_profile_estimator_abstained,extra_profile_estimator_readiness_rows,extra_profile_estimator_update_rows,extra_profile_estimator_time_to_first_ready_s,extra_profile_estimator_time_to_first_update_s,extra_profile_estimator_max_concurrent_windows,extra_profile_estimator_lifetime_accepted_windows,extra_profile_estimator_lifetime_rejected_windows,extra_profile_estimator_profile_force_gain_final,extra_profile_estimator_profile_ax_bias_final_mps2,extra_profile_estimator_profile_ay_bias_final_mps2,extra_profile_estimator_profile_bound_hits_max,extra_profile_estimator_feature_envelope_excursions_max,extra_profile_estimator_readiness_consistent,extra_estimator_backend,extra_estimator_contract_version,extra_conditioning_role,extra_controller_prior_terrain,extra_reference_profile_sha256,extra_reference_policy,extra_truth_free_controller_packet,extra_controller_tire_force_truth_rows,extra_profile_estimator_snapshot_rows,extra_profile_estimator_unique_snapshot_count,extra_profile_estimator_ready_snapshot_count,extra_profile_estimator_applied_snapshot_count,extra_profile_estimator_final_snapshot_seq,extra_profile_estimator_fallback_rows,extra_profile_estimator_max_evidence_age_s,extra_profile_estimator_min_snapshot_confidence,extra_profile_estimator_max_boundary_mass,extra_profile_estimator_min_observability_singular_value,extra_profile_estimator_update_wall_ms_median,extra_profile_estimator_update_wall_ms_p95,extra_profile_estimator_update_wall_ms_max
tire_model_with_estimator_ablation,nn_estimator,standard,nn,tire_force_static,clay,sinusoidal,5.0,0,400,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0135_nn_estimator_clay_sinusoidal_v5_b0_s400,ok,0,26.178598165512085,20.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0135_nn_estimator_clay_sinusoidal_v5_b0_s400/20260827_230728_057573_dirt_sinusoidal_acados_static_mlp/diag_dirt_sinusoidal_acados_static_mlp.csv,,,1208,0.08207488461705419,0.28914,0.0633813526850508,4.218498838896952,5.01014,0.8436997677793905,14.525687086092715,15.95,122.8190886488457,59.345229,-1.881473,0,chrono_body_contact,0,,,,,,,,True,sinusoidal,5.0,400,20,[25270],[25271],True,True,,8,True,True,False,484,17,11.544,11.544,16,24,15,1.002436,0.015467,-0.001192,0,0,True,grit,independent_n_phi_joint_profile,promoted independent-n-phi online estimator,dirt,f544d4c607d9f35cff9cbf38b8d140aa1d8904401cf08a56f3c5a58132af58c5,shared_worst_case_phi13_curvature_v1,True,0,484.0,17.0,17.0,17.0,17.0,724.0,0.762,0.339574,0.045425,0.331807,14.383764,26.3997712,26.593312
tire_model_with_estimator_ablation,nn_static,standard,nn,tire_force_static,sand,right_left,7.0,0,404,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0129_nn_static_sand_right_left_v7_b0_s404,ok,0,26.23060417175293,20.0,0.98,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0129_nn_static_sand_right_left_v7_b0_s404/20260827_230728_066288_sand_right_left_acados_static_mlp/diag_sand_right_left_acados_static_mlp.csv,,,1240,0.14959322253510995,0.482506,0.11393520939597315,4.107076241610738,5.624479999999999,0.5867251773729626,14.728895161290325,15.604399999999995,136.5895892254497,55.485306,-30.894192,0,chrono_body_contact,0,,,,,,,,True,right_left,7.0,404,8,[25258],[25259],False,True,,12,False,False,False,0,0,,,0,0,0,,,,0,0,True,disabled,backend_compatibility,matched-terrain oracle-information baseline,matched_plant,2a22058ceeef679f207bd5220377a736edae3e63c7f59afab2d351bc5e8d1aca,shared_worst_case_phi13_curvature_v1,True,0,,,,,,,,,,,,,
tire_model_with_estimator_ablation,nn_static,standard,nn,tire_force_static,sand,right_left,9.0,0,401,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0131_nn_static_sand_right_left_v9_b0_s401,ok,0,26.48284649848938,20.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0131_nn_static_sand_right_left_v9_b0_s401/20260827_230728_281461_sand_right_left_acados_static_mlp/diag_sand_right_left_acados_static_mlp.csv,,,1199,0.1544937929781333,0.513132,0.11404605042016806,4.0411609243697475,5.46012,0.4490178804855275,15.1857964970809,15.93,130.58498143327458,54.757491,-30.968718,0,chrono_body_contact,0,,,,,,,,True,right_left,9.0,401,12,[25262],[25263],False,True,,12,False,False,False,0,0,,,0,0,0,,,,0,0,True,disabled,backend_compatibility,matched-terrain oracle-information baseline,matched_plant,2fd2c1dbb42c39cc163281ad14f69d4122484783b6b75aa488f2ea05e6c9793b,shared_worst_case_phi13_curvature_v1,True,0,,,,,,,,,,,,,
tire_model_with_estimator_ablation,nn_estimator,standard,nn,tire_force_static,clay,sinusoidal,5.0,0,404,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0139_nn_estimator_clay_sinusoidal_v5_b0_s404,ok,0,26.027467966079712,20.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0139_nn_estimator_clay_sinusoidal_v5_b0_s404/20260827_230754_412722_dirt_sinusoidal_acados_static_mlp/diag_dirt_sinusoidal_acados_static_mlp.csv,,,1189,0.08716592038880298,0.295361,0.06824258702064896,4.346576401179941,4.98086,0.8693152802359881,14.639932716568547,15.754799999999996,127.59077826807167,63.615701,-0.674361,0,chrono_body_contact,0,,,,,,,,True,sinusoidal,5.0,404,28,[25278],[25279],True,True,,8,True,True,False,561,20,10.044,10.044,16,27,12,0.99923,0.021641,0.008926,0,0,True,grit,independent_n_phi_joint_profile,promoted independent-n-phi online estimator,dirt,f544d4c607d9f35cff9cbf38b8d140aa1d8904401cf08a56f3c5a58132af58c5,shared_worst_case_phi13_curvature_v1,True,0,561.0,20.0,20.0,20.0,20.0,628.0,0.768,0.316708,0.041249,0.315611,14.2283865,26.0984299,26.914364
tire_model_with_estimator_ablation,nn_estimator,standard,nn,tire_force_static,clay,sinusoidal,7.0,0,401,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0141_nn_estimator_clay_sinusoidal_v7_b0_s401,ok,0,26.075650691986084,20.0,1.0,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0141_nn_estimator_clay_sinusoidal_v7_b0_s401/20260827_230754_628090_dirt_sinusoidal_acados_static_mlp/diag_dirt_sinusoidal_acados_static_mlp.csv,,,1191,0.11283777419900226,0.369524,0.08521005286343612,4.33534845814978,5.1665,0.6193354940213972,14.64144416456759,15.964999999999996,124.6775217914921,61.633607,-1.578406,0,chrono_body_contact,0,,,,,,,,True,sinusoidal,7.0,401,32,[25282],[25283],True,True,,8,True,True,False,476,17,11.532,11.532,16,24,15,0.997586,0.020552,0.004608,0,0,True,grit,independent_n_phi_joint_profile,promoted independent-n-phi online estimator,dirt,dc58ccfda201c75bc0d828da6f9710e91377898701de047f0e4ef191b0e89544,shared_worst_case_phi13_curvature_v1,True,0,476.0,17.0,17.0,17.0,17.0,715.0,0.768,0.355201,0.033135,0.491626,14.545338,27.1603696,30.660156
tire_model_with_estimator_ablation,nn_estimator,standard,nn,tire_force_static,clay,sinusoidal,7.0,0,400,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0140_nn_estimator_clay_sinusoidal_v7_b0_s400,ok,0,26.177860021591187,20.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0140_nn_estimator_clay_sinusoidal_v7_b0_s400/20260827_230754_490799_dirt_sinusoidal_acados_static_mlp/diag_dirt_sinusoidal_acados_static_mlp.csv,,,1209,0.10010632931417833,0.426353,0.07728352906976745,4.272095203488372,5.13481,0.6102993147840532,14.495707196029779,15.695200000000003,127.03596225736321,60.791455,-1.666706,0,chrono_body_contact,0,,,,,,,,True,sinusoidal,7.0,400,30,[25280],[25281],True,True,,8,True,True,False,444,16,12.024,12.024,16,23,16,0.997989,-0.00441,0.003883,0,0,True,grit,independent_n_phi_joint_profile,promoted independent-n-phi online estimator,dirt,dc58ccfda201c75bc0d828da6f9710e91377898701de047f0e4ef191b0e89544,shared_worst_case_phi13_curvature_v1,True,0,444.0,16.0,16.0,16.0,16.0,765.0,0.774,0.411588,0.040465,0.669242,14.0250895,25.695270999999998,25.767262
tire_model_with_estimator_ablation,nn_estimator,standard,nn,tire_force_static,clay,sinusoidal,5.0,0,402,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0137_nn_estimator_clay_sinusoidal_v5_b0_s402,ok,0,26.18698763847351,20.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0137_nn_estimator_clay_sinusoidal_v5_b0_s402/20260827_230754_508958_dirt_sinusoidal_acados_static_mlp/diag_dirt_sinusoidal_acados_static_mlp.csv,,,1192,0.09197746185972128,0.314061,0.07330439791356186,4.279918032786885,4.9959,0.8559836065573769,14.641996644295304,16.0327,125.16058130141298,61.203047,-1.503346,0,chrono_body_contact,0,,,,,,,,True,sinusoidal,5.0,402,24,[25274],[25275],True,True,,8,True,True,False,468,17,11.544,11.544,16,24,15,0.997339,-0.001369,0.010028,0,0,True,grit,independent_n_phi_joint_profile,promoted independent-n-phi online estimator,dirt,f544d4c607d9f35cff9cbf38b8d140aa1d8904401cf08a56f3c5a58132af58c5,shared_worst_case_phi13_curvature_v1,True,0,468.0,17.0,17.0,17.0,17.0,724.0,0.768,0.32543,0.04421,0.394763,14.198452,26.148326,26.182022
tire_model_with_estimator_ablation,nn_estimator,standard,nn,tire_force_static,clay,sinusoidal,7.0,0,404,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0144_nn_estimator_clay_sinusoidal_v7_b0_s404,ok,0,26.19225811958313,20.0,1.0,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0144_nn_estimator_clay_sinusoidal_v7_b0_s404/20260827_230754_552224_dirt_sinusoidal_acados_static_mlp/diag_dirt_sinusoidal_acados_static_mlp.csv,,,1203,0.09190626155151538,0.283151,0.07171418409425627,4.301237555228277,5.07911,0.6144625078897539,14.538512053200334,17.4872,129.3369903904304,60.923188,-1.586449,0,chrono_body_contact,0,,,,,,,,True,sinusoidal,7.0,404,38,[25288],[25289],True,True,,8,True,True,False,450,16,12.024,12.024,16,23,16,1.002079,0.022258,0.006623,0,0,True,grit,independent_n_phi_joint_profile,promoted independent-n-phi online estimator,dirt,dc58ccfda201c75bc0d828da6f9710e91377898701de047f0e4ef191b0e89544,shared_worst_case_phi13_curvature_v1,True,0,450.0,16.0,16.0,16.0,16.0,753.0,0.762,0.365422,0.031381,0.482892,14.157405,25.723235,25.839254
tire_model_with_estimator_ablation,nn_estimator,standard,nn,tire_force_static,clay,sinusoidal,7.0,0,402,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0142_nn_estimator_clay_sinusoidal_v7_b0_s402,ok,0,26.278371810913086,20.0,1.0,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0142_nn_estimator_clay_sinusoidal_v7_b0_s402/20260827_230754_522715_dirt_sinusoidal_acados_static_mlp/diag_dirt_sinusoidal_acados_static_mlp.csv,,,1193,0.13644628496029487,0.46846,0.1002065918958032,4.538647322720694,5.16915,0.6483781889600991,14.612011735121543,17.197599999999966,126.89449522230868,65.452548,0.02533,0,chrono_body_contact,0,,,,,,,,True,sinusoidal,7.0,402,34,[25284],[25285],True,True,,8,True,True,False,541,19,10.524,10.524,16,26,13,1.000546,0.041398,0.011658,0,0,True,grit,independent_n_phi_joint_profile,promoted independent-n-phi online estimator,dirt,dc58ccfda201c75bc0d828da6f9710e91377898701de047f0e4ef191b0e89544,shared_worst_case_phi13_curvature_v1,True,0,541.0,19.0,19.0,19.0,19.0,652.0,0.762,0.361453,0.043815,0.364683,14.116252,25.7310006,25.843182
tire_model_with_estimator_ablation,nn_estimator,standard,nn,tire_force_static,clay,sinusoidal,7.0,0,403,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0143_nn_estimator_clay_sinusoidal_v7_b0_s403,ok,0,26.280758380889893,20.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0143_nn_estimator_clay_sinusoidal_v7_b0_s403/20260827_230754_625815_dirt_sinusoidal_acados_static_mlp/diag_dirt_sinusoidal_acados_static_mlp.csv,,,1126,0.10548736762813192,0.355413,0.07915363734567901,4.397783950617284,5.122815,0.6282548500881834,15.593197158081704,18.02,119.69392017946183,62.977556,-1.168388,0,chrono_body_contact,0,,,,,,,,True,sinusoidal,7.0,403,36,[25286],[25287],True,True,,8,True,True,False,451,17,11.544,11.544,16,24,15,0.999175,0.024632,-0.002679,0,0,True,grit,independent_n_phi_joint_profile,promoted independent-n-phi online estimator,dirt,dc58ccfda201c75bc0d828da6f9710e91377898701de047f0e4ef191b0e89544,shared_worst_case_phi13_curvature_v1,True,0,451.0,17.0,17.0,17.0,17.0,675.0,0.78,0.349325,0.048761,0.514927,16.849633,27.4818292,27.52205
tire_model_with_estimator_ablation,nn_estimator,standard,nn,tire_force_static,clay,sinusoidal,5.0,0,403,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0138_nn_estimator_clay_sinusoidal_v5_b0_s403,ok,0,26.3261137008667,20.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0138_nn_estimator_clay_sinusoidal_v5_b0_s403/20260827_230754_419502_dirt_sinusoidal_acados_static_mlp/diag_dirt_sinusoidal_acados_static_mlp.csv,,,1220,0.08569070918438584,0.305562,0.06731394540229885,4.301797413793103,4.971175000000001,0.8603594827586207,14.309811475409838,18.954799999999995,125.42812672442331,61.182993,-1.557271,0,chrono_body_contact,0,,,,,,,,True,sinusoidal,5.0,403,26,[25276],[25277],True,True,,8,True,True,False,484,17,11.532,11.532,16,24,15,1.000308,0.008485,0.006485,0,0,True,grit,independent_n_phi_joint_profile,promoted independent-n-phi online estimator,dirt,f544d4c607d9f35cff9cbf38b8d140aa1d8904401cf08a56f3c5a58132af58c5,shared_worst_case_phi13_curvature_v1,True,0,484.0,17.0,17.0,17.0,17.0,736.0,0.768,0.32396,0.029238,0.222692,15.669606,26.0104182,26.129359
tire_model_with_estimator_ablation,nn_estimator,standard,nn,tire_force_static,clay,sinusoidal,9.0,0,404,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0149_nn_estimator_clay_sinusoidal_v9_b0_s404,ok,0,25.92426347732544,20.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0149_nn_estimator_clay_sinusoidal_v9_b0_s404/20260827_230820_869159_dirt_sinusoidal_acados_static_mlp/diag_dirt_sinusoidal_acados_static_mlp.csv,,,1150,0.12962483420544613,0.42207,0.09753480412371135,4.64549351988218,5.21924,0.5161659466535755,14.841921739130434,16.395500000000002,127.95632622086639,68.979685,1.524259,0,chrono_body_contact,0,,,,,,,,True,sinusoidal,9.0,404,48,[25298],[25299],True,True,,8,True,True,False,557,20,10.044,10.044,16,27,12,0.999416,0.02608,0.001079,0,0,True,grit,independent_n_phi_joint_profile,promoted independent-n-phi online estimator,dirt,dc58ccfda201c75bc0d828da6f9710e91377898701de047f0e4ef191b0e89544,shared_worst_case_phi13_curvature_v1,True,0,557.0,20.0,20.0,20.0,20.0,593.0,0.768,0.33873,0.036165,0.41839,14.468872000000001,26.222490099999998,26.319981
tire_model_with_estimator_ablation,nn_estimator,standard,nn,tire_force_static,clay,lane_change,5.0,0,401,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0151_nn_estimator_clay_lane_change_v5_b0_s401,ok,0,26.075678825378418,20.0,1.0,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0151_nn_estimator_clay_lane_change_v5_b0_s401/20260827_230820_972457_dirt_lane_change_acados_static_mlp/diag_dirt_lane_change_acados_static_mlp.csv,,,1183,0.13467714974547268,0.55902,0.0824499799426934,4.419635386819484,5.40669,0.8839270773638969,14.872535925612848,15.990800000000004,133.62546831520604,80.167326,3.014063,0,chrono_body_contact,0,,,,,,,,True,lane_change,5.0,401,52,[25302],[25303],True,True,,8,True,True,False,357,7,7.536,7.536,14,17,22,0.999921,0.013554,-0.005719,0,1,True,grit,independent_n_phi_joint_profile,promoted independent-n-phi online estimator,dirt,c95613694247a1005b45d05d79e96eab52db905aea2667907ed2515e9ac3b36a,shared_worst_case_phi13_curvature_v1,True,0,727.0,7.0,7.0,7.0,7.0,826.0,9.732,0.314015,0.049247,0.337237,24.788228,26.1069825,26.308623
tire_model_with_estimator_ablation,nn_estimator,standard,nn,tire_force_static,clay,lane_change,5.0,0,400,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0150_nn_estimator_clay_lane_change_v5_b0_s400,ok,0,26.081978797912598,20.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0150_nn_estimator_clay_lane_change_v5_b0_s400/20260827_230820_792761_dirt_lane_change_acados_static_mlp/diag_dirt_lane_change_acados_static_mlp.csv,,,1189,0.14052379376330582,0.540897,0.08455312073863636,4.353716619318182,5.289375,0.8707433238636364,14.85793103448276,16.0312,131.88166323474525,80.279953,3.033211,0,chrono_body_contact,0,,,,,,,,True,lane_change,5.0,400,50,[25300],[25301],True,True,,8,True,True,False,327,6,7.536,7.536,13,16,23,1.000708,0.003867,0.001765,0,1,True,grit,independent_n_phi_joint_profile,promoted independent-n-phi online estimator,dirt,c95613694247a1005b45d05d79e96eab52db905aea2667907ed2515e9ac3b36a,shared_worst_case_phi13_curvature_v1,True,0,733.0,6.0,6.0,6.0,6.0,862.0,10.242,0.241279,0.042354,0.15054,12.935143,22.24782225,24.689488
tire_model_with_estimator_ablation,nn_estimator,standard,nn,tire_force_static,clay,lane_change,5.0,0,402,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0152_nn_estimator_clay_lane_change_v5_b0_s402,ok,0,26.083481550216675,20.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0152_nn_estimator_clay_lane_change_v5_b0_s402/20260827_230821_039698_dirt_lane_change_acados_static_mlp/diag_dirt_lane_change_acados_static_mlp.csv,,,1185,0.14866666513139587,0.600911,0.09099379202279202,4.373328632478633,5.374804999999999,0.8746657264957266,14.777071729957807,15.823200000000002,132.99048200135306,79.986323,3.088842,0,chrono_body_contact,0,,,,,,,,True,lane_change,5.0,402,54,[25304],[25305],True,True,,8,True,True,False,443,8,7.536,7.536,14,18,21,1.000806,-0.000403,0.001772,0,2,True,grit,independent_n_phi_joint_profile,promoted independent-n-phi online estimator,dirt,c95613694247a1005b45d05d79e96eab52db905aea2667907ed2515e9ac3b36a,shared_worst_case_phi13_curvature_v1,True,0,729.0,8.0,8.0,8.0,8.0,742.0,8.232,0.252534,0.045733,0.256878,19.678248,25.547769300000002,25.652532
tire_model_with_estimator_ablation,nn_estimator,standard,nn,tire_force_static,clay,sinusoidal,9.0,0,403,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0148_nn_estimator_clay_sinusoidal_v9_b0_s403,ok,0,26.175673246383667,20.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0148_nn_estimator_clay_sinusoidal_v9_b0_s403/20260827_230821_001066_dirt_sinusoidal_acados_static_mlp/diag_dirt_sinusoidal_acados_static_mlp.csv,,,1183,0.14146748831998068,0.482888,0.10176260352422907,4.554507635829662,5.217,0.5060564039810735,14.753922231614538,15.922600000000005,125.35678492500861,65.913346,0.12913,0,chrono_body_contact,0,,,,,,,,True,sinusoidal,9.0,403,46,[25296],[25297],True,True,,8,True,True,False,505,18,11.04,11.04,16,25,14,0.999445,0.010355,0.000789,0,0,True,grit,independent_n_phi_joint_profile,promoted independent-n-phi online estimator,dirt,dc58ccfda201c75bc0d828da6f9710e91377898701de047f0e4ef191b0e89544,shared_worst_case_phi13_curvature_v1,True,0,505.0,18.0,18.0,18.0,18.0,678.0,0.768,0.356687,0.060366,0.500315,15.0819875,26.140343599999998,26.333076
tire_model_with_estimator_ablation,nn_estimator,standard,nn,tire_force_static,clay,sinusoidal,9.0,0,401,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0146_nn_estimator_clay_sinusoidal_v9_b0_s401,ok,0,26.226243257522583,20.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0146_nn_estimator_clay_sinusoidal_v9_b0_s401/20260827_230820_905392_dirt_sinusoidal_acados_static_mlp/diag_dirt_sinusoidal_acados_static_mlp.csv,,,1123,0.12451860275396852,0.569102,0.09317712364760433,4.423351777434312,5.14286,0.49148353082603463,15.54239536954586,17.820799999999988,121.12901246926516,63.519569,-0.959211,0,chrono_body_contact,0,,,,,,,,True,sinusoidal,9.0,401,42,[25292],[25293],True,True,,8,True,True,False,446,17,11.544,11.544,16,24,15,1.001528,0.029274,0.004421,0,0,True,grit,independent_n_phi_joint_profile,promoted independent-n-phi online estimator,dirt,dc58ccfda201c75bc0d828da6f9710e91377898701de047f0e4ef191b0e89544,shared_worst_case_phi13_curvature_v1,True,0,446.0,17.0,17.0,17.0,17.0,677.0,0.768,0.347424,0.029703,0.445423,15.457174,27.9466026,27.956641
tire_model_with_estimator_ablation,nn_estimator,standard,nn,tire_force_static,clay,sinusoidal,9.0,0,402,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0147_nn_estimator_clay_sinusoidal_v9_b0_s402,ok,0,26.27553081512451,20.0,1.0,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0147_nn_estimator_clay_sinusoidal_v9_b0_s402/20260827_230821_006880_dirt_sinusoidal_acados_static_mlp/diag_dirt_sinusoidal_acados_static_mlp.csv,,,1201,0.11534129321520907,0.374584,0.08731140863309353,4.347221438848921,5.12913,0.48302460431654676,14.535828476269774,15.83,124.86042862492624,62.428649,-1.238745,0,chrono_body_contact,0,,,,,,,,True,sinusoidal,9.0,402,44,[25294],[25295],True,True,,8,True,True,False,546,19,10.524,10.524,16,26,13,0.998818,-0.001418,0.006322,0,0,True,grit,independent_n_phi_joint_profile,promoted independent-n-phi online estimator,dirt,dc58ccfda201c75bc0d828da6f9710e91377898701de047f0e4ef191b0e89544,shared_worst_case_phi13_curvature_v1,True,0,546.0,19.0,19.0,19.0,19.0,655.0,0.768,0.352402,0.030426,0.367796,14.335873,25.667851799999998,25.9572
tire_model_with_estimator_ablation,nn_estimator,standard,nn,tire_force_static,clay,sinusoidal,9.0,0,400,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0145_nn_estimator_clay_sinusoidal_v9_b0_s400,ok,0,26.325716018676758,20.0,1.0,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0145_nn_estimator_clay_sinusoidal_v9_b0_s400/20260827_230820_866566_dirt_sinusoidal_acados_static_mlp/diag_dirt_sinusoidal_acados_static_mlp.csv,,,1206,0.09849609862424852,0.443886,0.07527857575757575,4.388521500721501,4.98264,0.48761350008016674,14.477446102819236,15.539,126.23515820313742,63.086015,-0.996178,0,chrono_body_contact,0,,,,,,,,True,sinusoidal,9.0,400,40,[25290],[25291],True,True,,8,True,True,False,517,18,11.04,11.04,16,25,14,0.998629,0.014386,-0.001996,0,0,True,grit,independent_n_phi_joint_profile,promoted independent-n-phi online estimator,dirt,dc58ccfda201c75bc0d828da6f9710e91377898701de047f0e4ef191b0e89544,shared_worst_case_phi13_curvature_v1,True,0,517.0,18.0,18.0,18.0,18.0,689.0,0.774,0.333293,0.025746,0.409783,13.876688,25.8023791,25.819255
tire_model_with_estimator_ablation,nn_estimator,standard,nn,tire_force_static,clay,lane_change,7.0,0,401,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0156_nn_estimator_clay_lane_change_v7_b0_s401,ok,0,25.931031703948975,20.0,0.99,/home/ksha/Documents/sbel/offroad-control/benchmarking/results/tire_model_with_estimator_ablation_20260827_225959/raw/0156_nn_estimator_clay_lane_change_v7_b0_s401/20260827_230847_282482_dirt_lane_change_acados_static_mlp/diag_dirt_lane_change_acados_static_mlp.csv,,,1146,0.291372655071928,0.94544,0.19821441944847604,4.380060957910015,6.84702,0.6257229939871449,15.205,17.551,136.00671325757963,84.292445,3.278045,0,chrono_body_contact,0,,,,,,,,True,lane_change,7.0,401,62,[25312],[25313],True,True,,8,True,True,False,617,11,7.536,7.536,13,18,21,0.999054,-0.007817,-0.001811,0,4,True,grit,independent_n_phi_joint_profile,promoted independent-n-phi online estimator,dirt,7085653a638402e5abfa5737dcf5188cf3bc55fb7a7340a71403cb917f35b2aa,shared_worst_case_phi13_curvature_v1,True,0,715.0,11.0,11.0,11.0,11.0,529.0,4.248,0.319624,0.036482,0.427061,12.675713,26.058441000000002,26.223157
