slip_ratio,slip_angle,velocity,vertical_load,steering_rate,d_slip_ratio,d_slip_angle,d_velocity,bekker_Kphi,bekker_Kc,bekker_n,mohr_cohesion,mohr_friction,janosi_shear,mesh_spacing,Fz,Fx,Fy,My,sinkage,kappa_cmd,alpha_cmd,velocity_cmd
-0.131594,-0.112949,5.789280,5049.908873,-0.189867,-0.341558,-0.006647,-1.169175,2192829.773239,9734.966143,0.301147,17699.052348,0.472053,0.011091,0.107845,5201.015209,-1081.736252,1606.560643,436.541691,0.000825,-0.151409,-0.342607,5.842215
-0.528445,-0.035501,6.947031,5004.937539,-0.425851,0.245531,-1.460455,0.034094,915667.919269,160.363301,0.878089,8471.928336,0.448418,0.014723,0.105345,4956.699716,-2660.380737,252.961909,647.453362,0.053683,-0.534864,-0.122434,7.073846
-0.665600,0.017806,7.279425,4214.538616,0.280226,-0.126363,-0.003342,-0.163042,2995782.149873,5791.001056,0.979734,17015.943329,0.427385,0.018219,0.118542,4124.053640,-2473.839900,-58.508153,813.442227,0.029235,-0.659942,0.059074,7.195342
-0.113071,-0.094850,2.503893,2843.397580,-0.118474,0.016218,-0.001151,0.233938,1825435.821743,844.122642,0.348893,13914.588954,0.586710,0.010562,0.091082,2730.169431,-549.970459,912.121398,193.421965,0.001418,-0.132419,-0.312292,2.537820
-0.446136,0.044889,7.823761,3833.941941,0.548530,0.085624,0.533873,1.111712,1261767.931744,16294.460831,0.346219,4336.951375,0.537151,0.020368,0.113972,3877.460259,-1274.589944,-289.267681,506.069888,0.002692,-0.433584,0.197174,7.663133
-0.523484,0.025073,4.800476,7389.883985,0.190649,-0.319238,-0.003400,0.805638,699707.523882,1927.673515,1.093588,2636.349267,0.463735,0.014693,0.082933,7358.754383,-3475.031836,-759.986598,249.684898,0.150147,-0.517643,0.320484,4.746969
-0.330456,-0.035975,9.156120,3715.748367,-0.453864,0.004955,0.892592,-0.371769,2244651.684458,4761.566150,0.622602,16018.724602,0.247599,0.010216,0.115202,3761.191464,-1154.894137,254.290568,391.413909,0.007648,-0.337302,-0.111581,9.291160
-0.090875,0.049824,5.135027,4013.427337,0.092363,0.241106,-0.000249,1.062710,3165829.994268,19655.455900,0.455983,4232.651436,0.453235,0.017199,0.103957,4104.781973,-411.865621,-787.211729,106.814447,0.002615,-0.086440,0.270195,5.109219
-0.429446,0.019694,7.723124,6174.445533,0.492522,-0.221036,-0.012240,-0.324526,2014716.911342,6060.257220,0.885772,3397.328157,0.570793,0.018309,0.081237,6133.664016,-3340.893264,-806.383214,952.348395,0.038169,-0.416644,0.215218,7.578365
0.194119,0.024034,7.439068,4040.236854,0.158356,-0.104648,0.000108,-0.933629,584604.621117,12998.416377,0.404810,1104.693885,0.506472,0.022930,0.104288,4118.991633,308.286882,-1363.102228,-404.819828,0.015163,0.202685,0.377984,7.394315
0.576923,-0.080715,6.821852,5716.455654,-0.068360,-0.036671,0.000879,1.244122,3373456.686293,13299.068994,1.047064,16339.091272,0.439489,0.020513,0.096336,5650.139165,2116.320505,1776.504213,-1532.397605,0.030079,0.565170,-0.266201,6.842325
-0.132365,0.034788,6.361244,3755.060856,-0.332272,0.185483,0.001000,1.290328,3824321.859461,7221.087809,1.161047,7000.826704,0.247520,0.015836,0.082692,3614.066726,-530.802092,-717.739447,-69.364846,0.029680,-0.143514,0.278495,6.457975
0.045469,-0.046434,4.207362,5057.758886,-0.300839,-0.027855,-0.308564,-0.215384,2522344.860455,2265.848903,1.067204,15268.099775,0.280486,0.010631,0.101333,5039.705530,140.995074,1540.081322,-562.405034,0.041821,0.026767,-0.150308,4.296441
-0.280108,0.047534,3.521166,2587.766166,-0.012252,-0.290995,0.010123,0.441746,3528076.993165,9715.966087,0.837178,10812.557583,0.304692,0.021574,0.111485,2683.117811,-565.571676,-444.919824,82.846495,0.019224,-0.283648,0.393000,3.525014
0.341663,-0.066242,2.770559,7140.812598,-0.035952,-0.092250,0.000138,-1.400937,2227370.695130,3653.499999,0.311248,1941.968466,0.273500,0.019805,0.115712,7343.131220,779.936059,935.382451,-469.097108,0.001574,0.333383,-0.260719,2.779960
-0.446365,0.024776,5.929751,4489.659840,0.386544,-0.283821,-0.593109,-1.324692,3338372.887578,3420.791200,0.716346,12913.561191,0.628070,0.018651,0.112899,4325.183050,-2646.909597,-225.704950,1048.104406,0.010527,-0.432602,0.076875,5.813180
-0.186339,-0.101869,5.153019,3658.632235,-0.506052,0.276040,-0.021541,0.461489,1883995.403282,11670.245817,1.014398,2808.596259,0.284798,0.017351,0.110798,3642.389126,-618.525306,640.672167,-10.197587,0.036853,-0.216551,-0.329007,5.296697
0.420727,0.019372,3.230146,3866.637307,0.196241,-0.262691,-0.004933,0.406527,2747184.797322,5538.360718,0.788826,13486.071413,0.316060,0.014537,0.081493,3639.197402,1151.780827,-470.385305,-788.214033,0.018967,0.454179,0.120464,3.171963
-0.437488,0.003275,4.704341,6660.198351,0.174744,-0.071417,-0.001140,0.342753,801271.811505,5122.312397,0.765855,6675.703898,0.572642,0.015519,0.104786,6348.573052,-4056.180110,-16.370291,1049.605695,0.064911,-0.427681,0.011509,4.652234
-0.699874,-0.059945,7.738303,5492.623187,0.025781,0.255201,-1.884270,-0.018401,3872814.271603,8033.937894,1.129034,2343.764570,0.546901,0.014420,0.116790,5561.325528,-3331.288159,257.455519,1112.173502,0.040717,-0.699287,-0.187987,7.730713
-0.074132,-0.007766,4.312909,6855.203548,0.460248,-0.175470,-0.014749,0.400928,1358677.162688,11875.796075,0.836050,16384.057468,0.547748,0.020589,0.094063,6864.969725,-2241.646852,966.421217,219.661856,0.059389,-0.037771,-0.035280,4.175231
0.606636,-0.021153,7.492770,5273.270851,0.400813,-0.250336,-0.005189,-1.052385,1561527.695284,3921.630528,1.227098,17581.325521,0.157648,0.016812,0.110193,5104.039214,1428.671177,296.931481,-1254.734494,0.033824,0.642008,-0.072286,7.372275
0.026226,-0.004476,3.541584,4249.578108,0.300752,0.325558,-0.063301,0.638427,1781279.931985,2788.408163,0.384041,14774.528921,0.552342,0.017723,0.083809,4235.207158,235.340062,146.886974,-216.621660,0.003668,0.060031,-0.020572,3.451776
0.078385,-0.004625,3.400841,5594.866354,-0.302037,-0.039067,-0.010774,0.107058,2889455.584278,1727.028692,1.057680,14103.085177,0.434330,0.015166,0.115524,5562.166822,804.069291,121.875760,-875.878780,0.038128,0.057054,-0.014838,3.491525
-0.453843,0.023349,9.066521,4758.483917,0.138021,0.217753,-0.000742,0.327920,830717.611966,13799.917358,1.042901,16956.643614,0.270421,0.011514,0.082266,5029.785566,-2239.067116,-251.669148,244.474824,0.065856,-0.448299,0.109683,9.025654
0.675394,-0.069526,3.487266,3628.031893,-0.086978,-0.120090,-0.087966,-0.532660,3151812.093695,2890.459468,0.662373,1695.916988,0.299170,0.011225,0.114832,3562.278770,852.973888,497.891169,-518.028582,0.007424,0.661184,-0.219771,3.512367
-0.162791,-0.080885,7.802283,2613.493424,0.055342,-0.027366,0.000402,0.636936,3042674.951531,8980.859694,0.619196,7405.833855,0.590494,0.011566,0.102945,2605.239040,-785.714949,831.892783,264.630132,0.005015,-0.164576,-0.254467,7.786607
-0.636823,0.030510,4.796016,3893.336735,-0.049209,-0.060394,0.000179,-1.423331,1939890.960677,11827.367529,0.620285,15188.155962,0.629370,0.012355,0.086622,3894.103422,-2997.964126,-216.109596,1213.044186,0.014073,-0.636414,0.125402,4.809691
-0.325881,-0.014477,7.961983,6531.670190,0.287526,0.076036,-0.002635,-0.845666,3420000.463906,2636.608250,0.485524,18043.523836,0.279498,0.019795,0.113901,6650.114121,-1384.609413,140.545856,479.302064,0.004477,-0.314357,-0.049583,7.875039
0.421092,-0.006528,4.389646,3852.039929,-0.052072,-0.049352,-0.000555,0.081215,1597674.475424,9723.637297,0.420820,10622.655359,0.326821,0.012959,0.107783,3813.527965,1107.061789,83.986664,-618.924045,0.002770,0.425098,-0.022690,4.405307
0.495149,0.062531,4.165450,4173.741487,-0.498162,0.117266,0.004995,-1.037312,959206.932519,17717.633442,0.700718,2280.152011,0.448062,0.012215,0.111580,4060.395958,1080.160747,-1381.525727,-872.530376,0.032065,0.442107,0.321286,4.306536
0.188421,0.013308,9.146497,3550.360633,-0.066277,0.275171,-0.000179,-0.219514,708917.289165,14990.385802,0.678845,5815.221443,0.260457,0.018176,0.101678,3531.013180,457.032684,-143.372066,-479.360925,0.018680,0.193573,0.047147,9.166245
0.439696,-0.024268,5.280752,4147.645340,0.441346,-0.301503,-0.007674,-0.276896,1487676.237099,13140.401270,0.578611,17285.898608,0.399830,0.016699,0.089495,4003.733650,1512.816708,598.943948,-912.616464,0.012347,0.483445,-0.118153,5.149023
0.109337,-0.039495,4.630985,6602.496512,0.446588,-0.294811,-0.002939,-0.679563,2580089.585310,16967.641066,0.914785,8364.905603,0.479930,0.020080,0.108268,6557.579676,769.907615,1902.844469,-972.699142,0.038832,0.144737,-0.168074,4.498151
0.302835,-0.000696,6.229655,6616.651698,-0.375801,0.086836,-0.006081,-1.047953,815912.507633,14882.344301,0.878034,14108.818319,0.130218,0.018787,0.096373,6763.952461,1099.789115,-12.463844,-1369.311800,0.052995,0.287999,-0.002873,6.341394
0.299717,0.005245,7.847999,3680.782745,0.127993,0.306850,-0.000825,-0.869019,2299314.540191,11501.138089,0.732404,4396.783274,0.355909,0.014639,0.106062,3952.126987,982.961647,-76.472174,-684.603823,0.012056,0.314811,0.018865,7.808792
-0.587028,-0.127649,3.269494,3970.811208,-0.508805,-0.250874,-0.539660,-0.260690,3756817.034701,16042.349702,0.872904,16670.475732,0.645831,0.019016,0.110761,3878.454423,-2918.321895,690.728134,1168.054411,0.019726,-0.611019,-0.346620,3.412368
0.485865,-0.002291,4.498260,4289.716454,-0.276310,0.375423,-0.006388,0.212806,3486908.171981,18207.482753,0.339797,5151.113998,0.463928,0.016581,0.092695,4269.404198,1228.857326,476.693838,-600.153106,-0.001992,0.468990,-0.125395,4.580680
-0.206807,-0.083304,5.498856,5135.971031,-0.478899,-0.153176,-0.014890,-0.491194,2032266.281948,10985.175940,1.172567,16522.175447,0.446117,0.010722,0.102896,5243.603130,-2462.908427,1986.891591,495.045122,0.059574,-0.230679,-0.292127,5.635845
-0.726112,-0.028639,3.664026,4774.388267,0.557532,0.350481,-0.023500,0.171945,805373.809906,12052.617212,1.014235,15408.170062,0.132839,0.016628,0.091418,4722.252243,-1566.109815,112.734710,-7.297340,0.107748,-0.711745,-0.147989,3.498587
0.680480,0.019997,3.842360,2691.323799,-0.191964,-0.269061,-0.001692,0.500897,3762397.579108,1492.534699,0.577842,16504.747897,0.624452,0.019903,0.080675,2698.273259,1415.647490,-495.119299,-739.483103,0.002642,0.664195,0.138170,3.899746
-0.488540,0.048555,4.344219,3518.329691,0.086818,-0.053185,-0.001183,-1.197224,3592272.797311,12873.531682,1.070908,16259.510663,0.588133,0.010141,0.106385,3557.501432,-2736.613792,-745.828143,961.227771,0.036310,-0.486274,0.296027,4.318503
-0.466819,0.022780,4.876422,6574.915807,0.218203,-0.263614,-0.003074,-0.107277,1543429.440074,6231.756037,0.861940,17894.082582,0.353669,0.011380,0.087983,6679.647329,-3249.093674,-303.045153,665.305245,0.063330,-0.457027,0.101077,4.811241
0.746613,-0.002240,5.070927,2732.726072,0.101980,0.231103,-0.001073,-1.110660,3105873.255260,9025.064067,0.365199,16221.187264,0.322745,0.017685,0.114420,2682.468248,432.622083,-444.633990,-208.533176,-0.000514,0.767974,0.380186,5.041913
-0.795379,0.022288,4.534633,3060.332013,0.117695,0.124106,-0.000554,0.123846,556873.290572,7091.141068,1.186580,8911.784767,0.399681,0.019447,0.086403,3095.408437,-1797.413812,-132.281823,344.257437,0.118026,-0.793446,0.355537,4.501663
-0.061838,0.020601,5.886395,3099.975319,-0.525564,0.285795,-0.011734,-0.237896,3353035.836764,17190.061149,0.965553,14261.040329,0.626464,0.018184,0.092906,3212.721946,-695.556468,-802.462147,114.903108,0.020174,-0.080894,0.074913,6.043503
0.057507,0.037308,4.393475,3009.793556,0.312765,0.023334,-0.008642,-0.512933,3858465.104922,5724.827889,1.047380,3060.301462,0.364357,0.020564,0.119319,3016.765167,110.003935,-436.945059,-259.240182,0.021237,0.084085,0.152000,4.300304
0.178017,0.022392,7.231394,3808.248135,0.443572,0.168742,-0.008344,1.342362,3597880.654831,18469.390420,1.005703,9425.518927,0.473034,0.023067,0.112688,3708.799688,741.822814,-418.756891,-607.733412,0.017931,0.206671,0.084293,7.099554
0.511002,0.042751,5.001393,7385.659566,0.133150,0.323114,-0.000002,1.242507,2070535.469733,6613.364944,0.900897,12335.560154,0.197204,0.018805,0.093389,7446.914373,1222.482851,-1208.411416,-1376.470826,0.045332,0.523060,0.280866,4.963947
0.120629,-0.041737,9.629755,7178.573884,0.478351,0.152555,-0.003579,-0.051858,894672.481217,5369.932639,0.575921,14146.676470,0.567675,0.017098,0.084765,7284.970135,1089.263740,2587.363976,-1231.444148,0.031838,0.140329,-0.176234,9.488444
-0.246060,0.029243,8.339482,3427.484899,0.395077,-0.021527,-0.006342,-0.403704,723285.790343,5127.409043,0.501597,3803.316704,0.119247,0.014244,0.092892,3354.433730,-335.037573,-115.290141,-52.948521,0.014022,-0.231855,0.123408,8.221508
-0.605718,0.069833,4.848770,4637.453025,-0.401050,0.331118,-0.003629,-0.171165,3148284.537080,7764.436115,0.882656,16589.111521,0.234446,0.017126,0.104464,4142.317750,-1399.529862,-259.458452,325.113678,0.028374,-0.615834,0.273305,4.964441
-0.680236,-0.017493,5.124956,7420.692449,0.002909,-0.071879,0.000087,0.840669,3557541.707991,6670.014203,1.125549,2101.534867,0.600685,0.010579,0.085789,7374.190976,-5054.128381,173.906290,1553.370368,0.063997,-0.678455,-0.076079,5.124838
-0.483014,0.012898,3.728042,4098.368889,0.551533,-0.124320,-0.027542,0.388178,793875.440827,17544.050823,1.290075,1200.195461,0.567727,0.018050,0.096775,3982.162956,-2331.590363,-286.324979,374.059215,0.108605,-0.457244,0.196139,3.565941
-0.717587,-0.008012,9.460229,4609.533592,0.325763,0.207134,-0.003263,-0.221481,2641087.107458,10931.519582,0.759218,17425.851065,0.494602,0.018108,0.092535,4818.899742,-2964.491596,43.477387,1060.950270,0.021893,-0.712816,-0.031357,9.362383
0.239459,0.029500,8.563416,6542.295188,0.545143,0.312654,-0.012049,-0.451356,927160.703004,11133.153978,0.533656,13073.621278,0.526738,0.011037,0.100430,6300.215260,2460.875610,-1775.279394,-1597.276098,0.018800,0.269182,0.133525,8.400940
-0.230239,-0.024001,2.704524,6220.464725,0.550172,0.166938,-0.643659,-0.142779,1477429.806919,13077.761408,0.864652,4625.005840,0.388487,0.023772,0.111304,6264.947767,-1794.922687,560.053824,153.151922,0.059283,-0.175920,-0.087241,2.539900
-0.175821,0.071286,9.339113,3864.331999,-0.067549,0.135381,0.000559,1.240549,1234258.313148,7413.260263,0.632777,16507.409267,0.541165,0.013720,0.114298,3797.922253,-1356.151295,-1339.851763,348.211983,0.018839,-0.145338,0.272203,9.359474
-0.046837,-0.003967,4.713988,5108.628942,0.059900,0.060860,-0.002036,-0.722729,667617.554081,1390.490590,0.800664,16044.326484,0.381051,0.022736,0.106674,5200.483190,-1088.128635,267.060274,-190.851323,0.057715,-0.037023,-0.016138,4.695452
-0.622097,-0.119354,4.463959,5168.569518,0.447431,-0.310619,0.450618,1.580949,3248443.065562,11975.076746,1.055714,13650.459332,0.395338,0.014010,0.113919,4897.594689,-2479.697025,498.640241,771.163780,0.045561,-0.619111,-0.395666,4.340561
-0.097925,-0.020646,4.516311,6624.793265,0.169554,-0.007660,-0.001502,0.695381,1557559.937682,11270.328159,0.757420,2472.402000,0.292749,0.012200,0.086189,6478.850566,-1167.704328,787.320028,-148.016745,0.050600,-0.082676,-0.086066,4.466107
-0.133816,0.074693,3.399498,6230.716649,-0.476793,-0.254422,-0.006303,0.036818,1369026.337336,7476.303522,0.511017,16222.004940,0.340689,0.020291,0.111574,6733.585133,-1144.848758,-1555.438285,59.901918,0.022454,-0.170495,0.275585,3.536994
0.406587,-0.018216,7.325788,6519.802986,-0.110281,-0.327298,-0.000880,-0.401548,1364736.363110,1448.724381,0.922527,11220.415768,0.405420,0.020567,0.086565,6459.157709,2197.876270,602.014033,-1773.109970,0.044121,0.407964,-0.074512,7.358458
-0.214571,0.044507,7.693122,3930.281150,-0.348457,0.164843,-0.001470,-0.867666,677945.523145,13647.672199,1.269870,10379.461445,0.141703,0.024826,0.088938,3698.842221,-610.081232,-362.796282,-273.213966,0.054103,-0.223025,0.189623,7.794922
-0.802814,-0.039650,4.372460,3543.208300,0.169508,-0.068706,-0.000262,-1.037578,1185866.530150,288.217402,0.939859,5609.341382,0.347239,0.011271,0.096666,3523.324239,-1548.248381,54.900124,333.030301,0.058387,-0.799943,-0.137757,4.321252
0.047536,-0.042172,3.290385,5190.342440,0.065260,0.244734,-1.953044,-0.777690,2672244.160039,11516.163583,1.047609,1336.627839,0.645703,0.021216,0.086215,5255.669444,49.694443,2156.438735,-586.107974,0.051258,0.055982,-0.197410,3.270592
-0.086405,0.021677,5.663723,6170.605308,-0.379348,0.210323,-0.005277,-1.310584,2258691.022268,2669.757227,0.669555,2608.584883,0.277023,0.023292,0.090263,6216.756028,-523.934288,-498.421943,-151.208264,0.021184,-0.099200,0.089513,5.775859
-0.027228,0.033189,9.558465,3630.188052,0.316381,0.129994,-0.003881,0.729157,1372239.363748,14480.103384,0.428593,4237.599311,0.252532,0.019882,0.103632,3657.686539,-69.682924,-246.992925,-68.778247,0.004063,-0.013351,0.131786,9.464991
-0.485161,0.035319,5.378674,6636.578695,-0.001073,0.116609,0.001131,0.399752,2709927.847788,16783.007944,0.935640,5058.295014,0.633875,0.018820,0.109652,6355.671688,-4010.060384,-1415.449559,1202.981675,0.045605,-0.485585,0.392210,5.379309
0.587834,-0.040796,9.132632,5055.187485,-0.428607,-0.474146,1.173175,0.770849,1530118.492844,6171.564693,1.244521,15426.707864,0.535324,0.015231,0.096423,5009.423262,2720.177855,1073.781517,-1832.013227,0.032542,0.571405,-0.137993,9.260457
0.705873,-0.031853,5.361597,6780.262770,-0.259938,-0.255088,-0.003146,1.016139,543566.893184,2907.440394,0.659614,10895.750605,0.483635,0.019379,0.096973,6635.732507,3211.655208,1115.468707,-2254.327309,0.044563,0.688744,-0.136922,5.439634
0.103803,-0.004843,3.932301,3309.738053,-0.052096,0.313723,-0.000410,-1.427329,2430119.111507,4903.353221,0.736339,9499.684545,0.375686,0.024841,0.112515,3305.408674,317.796887,65.207823,-319.360369,0.011625,0.106789,-0.019266,3.946541
-0.360946,0.047677,3.363262,7313.905493,-0.380270,0.292621,-0.009518,0.483000,2181622.047975,19769.634839,0.419490,4022.875737,0.208080,0.017574,0.118765,7894.220452,-1104.439259,-299.953585,212.390390,0.007463,-0.379621,0.147533,3.476450
0.165907,-0.011155,8.500143,5819.147529,-0.021766,0.101740,0.000018,1.445180,3712802.707339,19711.742593,1.275720,13638.226339,0.561592,0.019416,0.104953,5837.636599,1633.806594,515.571417,-1405.371674,0.037090,0.172385,-0.039855,8.508109
0.148763,0.059345,7.095180,5888.837774,-0.139759,-0.255983,0.002408,-0.800054,525105.394467,14377.740069,0.509004,2087.990577,0.477136,0.018252,0.100615,5742.853909,143.337954,-2103.694824,-635.776155,0.033213,0.136207,0.381484,7.133333
0.645076,-0.069937,8.557941,6676.256776,-0.541569,-0.214163,-0.011588,-0.450871,2356104.161090,7596.098333,0.322380,2610.220132,0.390877,0.021632,0.085894,6978.841416,1697.456572,950.601203,-923.722696,0.001951,0.613559,-0.206415,8.716502
0.149839,-0.045473,7.025675,4507.692909,-0.026563,-0.029962,1.680237,-0.487019,2352237.980391,1236.005349,1.075852,5110.254848,0.166915,0.011977,0.092886,4595.408694,344.550959,590.888879,-645.963937,0.034710,0.151674,-0.167743,7.033046
-0.062650,-0.098542,4.846793,2848.652859,0.231070,0.083450,0.001505,0.963578,840003.041495,12483.184223,0.735326,13959.043059,0.458639,0.015820,0.119665,2906.017151,-561.122897,1155.086920,31.278378,0.028992,-0.059451,-0.323254,4.781529
-0.500170,0.007910,6.850284,3116.943188,0.536805,-0.035306,-0.001798,1.733591,3320653.734912,13555.197753,0.343071,893.470595,0.563414,0.021163,0.100558,3156.629365,-980.724208,308.511812,381.241912,-0.001409,-0.485724,-0.344234,6.699432
0.532017,0.059174,3.987055,5889.292638,0.077855,-0.357071,-0.000590,-1.077486,3983455.499590,81.513835,0.948276,1065.297013,0.534437,0.018027,0.106817,6025.953362,2015.120871,-2255.935439,-1410.311881,0.031931,0.534669,0.321519,3.963831
-0.251706,-0.023296,4.237011,4973.635720,0.202700,0.226602,-0.003905,0.431270,2975888.385727,18705.663973,0.708733,15247.937137,0.533078,0.012380,0.093723,5070.902006,-2508.706825,791.910893,852.384685,0.019755,-0.236862,-0.108857,4.176865
0.492498,0.050690,8.721430,7099.070343,-0.488909,-0.369714,-0.004213,-0.630130,3084524.469975,8167.186461,0.375728,1135.279162,0.312833,0.017344,0.094938,7046.010092,1362.041881,-879.377843,-772.725455,0.001411,0.470230,0.195351,8.864926
-0.493975,-0.068514,2.872020,3132.090633,-0.006046,-0.356404,0.000651,-0.917770,1965164.420270,10817.702311,0.603553,2605.471532,0.516698,0.019171,0.093795,3090.871073,-1328.127418,346.063284,449.790205,0.011637,-0.496337,-0.273359,2.872943
-0.205877,-0.071822,7.270565,4693.093436,-0.095102,0.394101,-0.092996,0.804661,2414086.423327,868.850674,1.293285,10128.237110,0.572781,0.011677,0.090744,4680.985463,-2261.551782,1978.694185,428.501297,0.052948,-0.213226,-0.335487,7.298237
0.643068,-0.039364,5.007734,6191.298247,0.331762,-0.399791,0.002796,-1.147153,1024889.072890,667.765869,0.691073,9056.507402,0.317068,0.013935,0.080917,6132.955266,1726.787331,1097.105639,-1461.157111,0.041221,0.678253,-0.219800,4.909467
-0.148034,0.034238,4.087796,2841.405471,-0.295827,-0.024091,-0.001015,-1.478128,3127188.849657,11716.005919,1.279992,19877.740311,0.193472,0.018588,0.099532,2794.489842,-823.159563,-589.956509,111.549127,0.036752,-0.162510,0.132798,4.174441
-0.156286,0.003014,7.032057,3837.892090,0.231243,-0.220958,-0.003186,0.133758,722243.813716,14445.284521,1.000693,16300.211703,0.258764,0.010063,0.080379,3764.517935,-1083.171017,-1190.653380,49.260314,0.043988,-0.143746,0.300264,6.965848
0.222415,0.026580,6.281467,6939.781704,0.117917,0.254141,-0.957979,-0.769195,2160949.740317,12879.141950,0.923762,7880.445422,0.251904,0.020698,0.111037,6693.658877,904.426998,-557.628099,-1129.834223,0.039243,0.235941,0.100709,6.245626
-0.174193,-0.037119,7.895513,2842.399291,0.415760,0.334680,-0.005393,1.054534,788147.515072,76.141142,0.761413,4469.943411,0.604889,0.023918,0.115579,2716.812464,-803.917916,469.290426,165.569956,0.019216,-0.157607,-0.135052,7.772588
-0.741069,0.017359,8.946347,3766.442282,0.155958,0.293183,-0.000792,1.374944,1289219.412280,13794.126209,0.937200,15533.724454,0.245888,0.012236,0.080174,3718.402802,-1698.413164,-168.131964,415.729447,0.045281,-0.738765,0.317862,8.902852
0.205116,-0.037066,5.064206,4061.640711,0.381653,0.306636,-0.004200,-0.012972,1641140.401562,18993.055030,0.601868,17113.067499,0.315376,0.021492,0.083756,4199.642321,609.108739,726.622410,-545.334965,0.015882,0.236362,-0.180799,4.951485
-0.681710,-0.044047,9.343972,3578.056552,-0.083734,-0.193940,-0.000568,-0.175267,1955553.646865,1288.291220,0.776086,16728.988839,0.535178,0.014826,0.101994,3615.727858,-2592.414969,183.468078,968.485681,0.019323,-0.681883,-0.156015,9.368609
-0.389516,0.018758,3.139328,6606.843131,0.335515,-0.026289,-0.934418,0.652170,1405234.252328,12131.439685,0.604233,7392.470217,0.387475,0.022584,0.085650,6733.644730,-2261.702325,-295.554989,404.607408,0.039583,-0.366170,0.107509,3.039586
-0.783238,0.005424,5.909644,3531.521978,0.410344,-0.341807,-0.004015,0.137516,3311424.084902,17724.142462,0.375699,17978.217278,0.397910,0.020386,0.094965,3634.083968,-1120.254964,75.989698,448.649448,-0.000732,-0.777745,-0.263706,5.790757
-0.637836,0.003904,5.938431,7223.680540,-0.534497,-0.112213,-0.170433,-0.686186,3010072.583913,18674.333185,0.839970,16200.132383,0.570978,0.023949,0.094200,7220.283596,-4787.265665,-76.138281,1703.519293,0.032464,-0.645322,0.011216,6.098245
-0.154472,0.030089,7.007435,4668.848503,0.049692,0.247533,0.000091,1.428165,3664935.942683,18858.856557,1.212605,6038.132898,0.443089,0.015853,0.108140,4490.925566,-1392.247856,-762.756261,181.856564,0.036807,-0.148663,0.116720,6.993388
-0.040979,-0.002441,7.074642,6487.729312,-0.346841,0.216530,-0.004922,0.254668,2310350.505721,11380.426181,1.259749,5846.549480,0.164392,0.023098,0.105698,6433.486446,-533.178035,25.345512,-581.895955,0.055210,-0.048607,-0.006223,7.178940
0.624580,-0.074695,4.648323,7486.167038,0.388019,0.106358,-0.002166,-1.029592,1853357.082200,19671.877776,1.259783,1522.403242,0.475853,0.020225,0.103442,7694.045688,2505.194566,2104.254100,-2252.276461,0.081357,0.658411,-0.262651,4.535233
0.385475,-0.085298,4.332599,6110.193971,0.388203,-0.291019,0.388335,-0.073094,2189898.690780,4075.541748,0.954732,3931.231527,0.530393,0.020376,0.085834,5968.874093,1245.030074,2471.192904,-1220.809445,0.050690,0.405892,-0.363658,4.223431
-0.354534,0.004696,5.400486,4827.012112,0.374604,-0.158902,-0.006984,-1.265252,3152047.683557,17692.318233,1.290530,16816.776616,0.330496,0.013954,0.090637,4570.772984,-2240.316020,-45.034400,490.758316,0.058185,-0.336816,0.024233,5.287295
0.693092,-0.037967,5.438684,4529.457162,0.292016,-0.480022,1.278910,1.001566,1857310.796211,18182.497437,0.354095,12705.383711,0.355694,0.014081,0.119148,4757.941237,1518.466587,423.540978,-797.418190,0.001877,0.727621,-0.112812,5.352438
0.547821,0.024499,7.277617,3588.167863,0.541955,-0.005954,-0.017229,-0.968633,3766085.847454,15521.756464,1.152381,16978.077468,0.551674,0.017936,0.107024,3703.709158,1400.954730,-1743.283418,-978.087225,0.025469,0.699037,0.360847,7.124611
-0.199387,0.050058,5.911268,3212.792656,-0.208892,0.179297,0.001746,1.014285,925952.107474,19048.524266,1.000530,8274.845067,0.529802,0.024372,0.096444,3386.474869,-1094.788072,-976.865143,118.939132,0.045092,-0.208008,0.294822,5.972012
0.170970,0.030603,6.015486,2863.024444,0.503319,0.261269,-0.014494,-0.113450,1281338.403920,70.577925,0.369227,18470.182616,0.284810,0.017513,0.101193,2907.412514,287.010094,-290.830833,-197.436682,0.002086,0.206015,0.143644,5.865903
-0.123058,0.043159,4.843395,5700.742271,0.001276,0.334250,0.001206,0.935262,3713277.022544,14263.444577,0.507915,16359.317464,0.536335,0.010592,0.097603,5690.917408,-1486.654783,-2331.282310,551.395459,0.004403,-0.123152,0.308454,4.843628
-0.196068,-0.003755,4.272764,4339.100078,-0.260629,0.303957,-0.237738,-0.290093,3660798.508285,17192.100488,0.588495,7577.689742,0.513474,0.013698,0.113073,4244.508934,-1296.175134,49.584375,482.455553,0.004466,-0.205241,-0.010085,4.350801
-0.271123,0.049766,2.358813,6250.460485,-0.488789,-0.253623,-0.018359,-0.862811,2080078.843384,8867.366098,1.068000,4689.673632,0.199473,0.017933,0.107745,6386.627202,-1206.166444,-591.889214,-157.712943,0.068198,-0.311562,0.168086,2.502820
-0.313082,0.028044,8.905758,2598.797641,0.289312,-0.311299,-0.003411,-0.778976,2855946.920284,9950.308365,1.282716,14696.586527,0.216721,0.019019,0.105113,2808.275702,-767.131056,-503.850470,66.765210,0.032593,-0.307330,0.397931,8.825111
