slip_ratio,slip_angle,velocity,vertical_load,steering_rate,bekker_Kphi,bekker_Kc,bekker_n,mohr_cohesion,mohr_friction,janosi_shear,mesh_spacing,Fz,Fx,Fy
0.343333,0.305353,7.591093,6766.263997,0.209717,2847207.686597,14262.247167,0.775404,9056.949467,0.124957,0.019536,0.117203,7082.386971,538.003787,-833.789571
0.203899,0.254121,6.707233,4538.882457,0.139744,1870947.489804,1417.686766,0.414030,18738.872609,0.514050,0.022712,0.084475,4148.125644,539.291229,-1041.716411
0.932224,-0.423981,7.793769,5527.975367,-0.450748,1510311.253871,17659.429156,1.238937,14698.865108,0.637469,0.020011,0.097254,4596.188351,2265.148610,2407.471310
0.693235,0.323076,8.252279,6707.693616,0.552366,2403276.954263,19607.700529,0.969812,11414.778808,0.309638,0.020884,0.102694,6634.309934,1550.560458,-1441.280644
-0.373296,-0.015704,3.466562,6920.501342,-0.010651,3347584.405758,7323.367494,1.094250,4831.667557,0.547978,0.020056,0.112738,7138.118533,-4037.718177,98.076242
0.786981,-0.226691,9.363465,6701.870926,-0.152851,2181665.775799,2646.719169,0.608729,8981.255721,0.622510,0.023409,0.084884,6330.995952,3374.640756,1843.578888
0.901544,0.257925,7.326656,5399.089089,0.305923,1575080.699110,3004.897373,1.172164,7730.469561,0.643679,0.020963,0.090432,4866.959087,2750.984364,-1651.537694
0.615369,-0.506136,6.501900,2590.639653,-0.302651,1998436.427486,8123.974394,1.029069,18435.297363,0.116153,0.021928,0.112549,2484.304941,334.209301,645.955602
0.233019,0.102149,8.439983,5449.555688,0.054268,649769.552347,1271.945695,1.031049,17850.774812,0.650694,0.014796,0.115356,5224.958948,2288.933196,-1499.013821
0.534742,0.495647,7.623217,4118.078909,0.353949,3919367.078646,5562.295933,0.881952,3537.229961,0.563931,0.019583,0.085613,3951.707696,879.701589,-1950.315302
0.605511,0.477196,8.155752,6498.696762,0.388251,3280924.168114,6375.200982,0.986675,7197.922127,0.259274,0.022603,0.087914,6896.363292,819.672311,-1547.944863
0.767776,0.273971,9.739157,4757.146054,0.197326,2241761.143979,6986.834704,0.578927,12983.900618,0.548654,0.020693,0.093738,4985.309461,2277.036555,-1574.502938
-0.286024,-0.492566,5.368791,7394.828243,-0.529074,3487460.653569,8073.350848,0.725320,12338.678943,0.645054,0.015582,0.102192,6622.565427,-3077.183289,2981.693739
-0.582709,0.191436,7.982853,4281.410237,0.248017,3752945.771152,7539.682700,0.325014,8856.952437,0.164798,0.018420,0.081187,4596.027524,-416.288763,-54.348606
0.149115,0.372664,4.100523,2816.656498,0.190175,3491771.367724,8446.791283,0.498266,18632.349155,0.291763,0.018954,0.111161,2825.742896,74.808469,-546.147549
0.925927,0.406589,6.055138,4752.783375,0.516428,1204091.008416,16294.142879,1.187397,13256.679964,0.402034,0.014286,0.100861,6069.792429,1991.426969,-2100.208808
-0.773407,-0.216810,5.537042,5421.880211,-0.336591,3792197.597604,1485.434986,1.196945,17808.807770,0.211886,0.019378,0.104771,5655.914483,-2221.438894,133.100871
0.583300,0.158120,2.738769,6270.500726,0.088476,775514.547396,14067.230946,0.574741,5142.374250,0.485783,0.018033,0.096379,7335.218634,3032.559737,-1414.939482
0.280357,0.323433,8.403760,3360.763777,0.480599,2032560.120921,11555.859087,0.504982,8125.951319,0.360074,0.015787,0.085555,3604.329177,400.272175,-836.422659
-0.582752,-0.396968,3.929225,6129.670864,-0.213601,3147048.487319,10864.097201,0.820570,11721.863028,0.359275,0.018248,0.116017,5760.715115,-2151.731370,577.536217
-0.341999,-0.578516,7.211091,5400.289358,-0.415568,3212106.905986,4133.118598,0.612285,17555.780547,0.641707,0.019630,0.088474,5292.256377,-2667.881473,2218.126919
0.102813,-0.250773,9.789213,6209.132548,-0.237521,2861773.444552,10394.058820,1.038113,7401.980136,0.401194,0.021798,0.097095,6057.857342,328.985633,1723.293915
0.476143,0.093050,5.787381,3203.681667,0.140083,3908272.276549,4341.160002,1.088622,10483.532804,0.305768,0.013869,0.082165,2848.464455,920.801792,-277.727967
0.673922,0.421854,7.426742,6969.780031,0.340247,2497232.986817,112.330509,0.643855,8415.615615,0.396413,0.012997,0.091010,6576.938239,1598.710116,-2165.530512
0.759383,-0.516971,4.406384,4147.485613,-0.560000,3170068.230104,9074.779351,0.828623,18880.009979,0.198805,0.013044,0.105531,4757.888191,779.364452,1236.134666
-0.969033,0.567054,6.316578,5845.914809,0.287422,1671541.883203,9290.587016,1.255059,4848.293509,0.605020,0.020330,0.081556,5938.318810,-4148.178302,-15.915674
0.023824,-0.548081,4.523820,6224.281434,-0.288084,3688034.452451,9676.391777,1.222905,3990.648154,0.645328,0.016181,0.116150,6279.686341,-1112.568371,4072.729067
-0.128574,-0.104744,9.078754,4111.870788,-0.101596,1474280.949837,9297.076140,0.576043,17772.745455,0.642271,0.023817,0.110904,3810.472509,-937.292372,612.833010
0.169905,0.051760,5.672588,4788.227186,0.056276,3549269.093070,12600.650555,1.264367,18210.539217,0.478276,0.015302,0.099418,4696.478896,1291.270351,-559.138876
0.096331,0.327998,8.588072,4037.572326,0.491347,3135646.054937,18951.786941,1.276326,4266.930090,0.122065,0.024452,0.098101,4922.195882,-8.720163,-455.763135
-0.679813,0.208112,9.862965,5480.147451,0.231120,687055.105457,19536.785249,1.245492,19933.567585,0.574368,0.016760,0.102035,5591.349497,-4752.123902,-370.545803
-0.627188,0.014592,6.796093,5368.882153,0.018590,1025329.906407,10125.692239,1.215394,5545.551621,0.568057,0.011698,0.091996,5147.989316,-3587.519785,-25.931047
-0.997311,-0.345491,2.156378,2588.697579,-0.227225,1619797.492332,7939.635729,0.466043,5013.027205,0.262254,0.019538,0.109877,2158.901288,-503.605900,4.723048
-0.983874,0.303795,7.541753,7060.972934,0.181531,1675494.934004,288.865252,1.292773,8199.085205,0.259683,0.011728,0.080769,7167.390587,-2597.866117,1.084080
0.003582,0.184699,5.256923,4274.518892,0.094018,1362242.158862,13989.863145,0.727402,9811.071561,0.326881,0.023824,0.081339,4282.089808,-141.480800,-734.963489
-0.503143,-0.565731,4.910162,6796.044441,-0.313796,3990338.501173,14855.491412,0.774268,5797.999071,0.206808,0.014625,0.099180,7925.674840,-1528.573640,721.672388
0.667603,-0.505324,5.233746,3213.406181,-0.314748,2187201.564153,6419.160936,0.773684,7888.353115,0.618887,0.024146,0.118744,3034.632234,826.325272,1452.356419
0.088865,0.068430,6.728726,7301.918105,0.082617,1768870.339557,6421.849589,0.732689,6194.797297,0.641036,0.013954,0.116718,7490.625575,1539.666360,-1670.237360
-0.444326,0.146744,2.568387,7461.475299,0.139026,3002713.767811,18438.165888,1.212169,18418.636773,0.243717,0.011519,0.103409,7643.894602,-3146.247073,-454.763219
-0.815789,-0.591762,6.013722,4547.067499,-0.296021,665041.539040,12941.901499,1.078435,15158.799660,0.534596,0.010955,0.083217,4494.203480,-3657.009064,424.247932
0.373380,0.175972,8.488105,3140.550302,0.089737,730046.022559,13875.233987,0.937889,16929.654304,0.271688,0.020285,0.085853,2865.686985,667.958994,-483.767879
0.978866,0.083388,2.811496,2977.084921,0.051492,1776556.708088,15659.757893,0.451374,20569.711792,0.440504,0.012457,0.099499,2783.265184,1519.492278,-257.815563
-0.396485,-0.110296,8.388648,4895.742050,-0.134601,2242967.439395,9812.334058,1.080242,18523.015450,0.170754,0.017027,0.087701,5039.499323,-1643.004515,250.193239
0.442095,-0.386506,8.661809,5075.260900,-0.229355,3753194.078269,12374.822216,0.507777,14835.477355,0.545846,0.023986,0.119646,4584.161436,1048.740854,1691.544100
0.594054,0.398237,4.497069,3904.497985,0.449573,3038134.830513,2812.291957,1.115466,795.675967,0.195370,0.020234,0.113658,3541.974683,345.982965,-497.576979
-0.103076,-0.211410,4.466347,5227.789852,-0.154463,1116827.355576,6388.611476,0.522231,1555.184514,0.190667,0.012576,0.100924,5145.672529,-386.346359,587.037170
0.779187,0.557890,9.234034,3854.794281,0.560000,3606029.070352,8888.781678,0.316347,8015.987186,0.197072,0.011327,0.092449,2991.574664,273.984380,-518.151763
0.179948,-0.199168,5.661568,6034.117688,-0.306877,1253042.472805,16073.780748,0.790949,9462.716081,0.412079,0.023612,0.112782,6220.231985,1045.103778,1554.236862
0.395973,-0.307117,2.584276,7109.718163,-0.502437,1272231.909233,3838.936399,0.553718,8706.966146,0.437076,0.012580,0.108581,7134.371944,2203.659356,2492.551361
-0.882371,0.084052,2.521144,7085.814687,0.056982,3571550.704199,14672.238858,0.591832,10989.594277,0.566353,0.024413,0.116144,7743.771461,-4564.297839,-44.272432
0.018590,0.535881,9.231355,2575.505576,0.417398,628766.991175,9540.318716,0.378580,2493.102065,0.157259,0.024679,0.115190,2676.483249,-79.345800,-285.899112
-0.127737,0.182107,8.171714,6063.425084,0.295322,1974932.314649,19273.122542,0.421279,15477.873799,0.376120,0.013095,0.107974,4506.476766,-810.192573,-789.348924
0.793775,0.045303,5.339303,2571.538230,0.029359,2681123.103957,15722.060359,0.666396,775.763462,0.350330,0.017749,0.093121,2367.956290,665.827031,-68.586269
-0.725692,-0.224823,9.707493,6638.700632,-0.134308,1741731.929412,6908.881277,0.743579,5056.332862,0.407832,0.012943,0.118124,6415.630535,-2885.604755,236.114241
0.415275,0.419934,6.535277,6851.412158,0.212404,3476015.685270,19207.483646,0.437910,3436.363881,0.473578,0.011714,0.111262,7265.039682,1319.393383,-2693.448445
-0.446603,0.235858,8.863557,4075.425595,0.189732,2755526.980256,3480.215626,0.411398,1342.621731,0.393039,0.014701,0.091507,4288.725019,-1085.220221,-294.355480
0.872790,-0.485846,8.548876,4408.133542,-0.346869,1930328.550055,8204.803202,1.137585,14175.317109,0.115758,0.013483,0.102393,4394.830833,560.874936,761.619977
0.865420,0.380759,7.964911,7363.907851,0.295008,2914164.580146,3451.844361,0.924502,18979.849097,0.654569,0.017737,0.090382,8235.684354,4518.971796,-4458.099268
0.619942,0.471356,3.489616,2561.711462,0.332725,1195617.778071,13542.548737,0.443152,3187.218738,0.449392,0.014423,0.093977,2408.045004,489.504617,-849.299349
0.375310,0.088636,8.941779,4159.591353,0.091262,2452716.960986,895.761725,0.774595,12952.563980,0.433656,0.024125,0.081252,3816.136155,1094.427131,-370.980225
-0.605805,0.134184,3.003559,3281.981631,0.070658,3453962.149302,5397.414436,1.089500,3149.859346,0.302137,0.010185,0.117328,3404.519661,-1106.084208,-86.070123
0.346559,-0.223444,9.945832,2842.414830,-0.123762,3594256.932799,16796.994752,1.128865,3978.743887,0.432260,0.013730,0.087547,2820.606698,736.309817,729.685601
0.191752,-0.451351,7.908441,6350.603661,-0.337172,2488740.729674,6896.074578,0.795361,4325.285683,0.221267,0.021841,0.118352,6564.511638,150.300193,1166.073105
0.216674,0.325610,3.043175,5863.662200,0.377434,3492075.108203,1129.073248,0.823185,13272.995073,0.159833,0.014065,0.084044,6112.955289,331.634870,-1174.567182
-0.207068,0.404801,2.062321,4678.515953,0.560000,2799406.048753,15293.604396,1.146050,3261.523528,0.157194,0.014503,0.114108,4063.082433,-591.759406,-375.773317
0.039966,0.327813,9.146367,6380.596086,0.404307,1437204.297587,11493.397100,1.065836,17425.430326,0.363375,0.018918,0.119757,7348.476251,-594.373835,-2715.342424
-0.870941,-0.181340,6.495032,4761.354026,-0.090858,1976313.440038,3599.183075,0.586644,7114.294135,0.331945,0.010061,0.091160,4905.431645,-1891.583169,50.096372
-0.190827,-0.012697,8.998545,2668.930651,-0.016943,2785307.724468,10364.176608,0.572062,2629.434652,0.130179,0.015412,0.085088,2372.833785,-149.266763,7.957320
0.182733,0.007864,7.105030,5805.867302,0.005235,3646739.301688,13995.130056,0.564622,12611.643594,0.586358,0.024349,0.100528,5451.734809,1185.425891,-61.344594
-0.505225,0.047361,5.570805,5121.702500,0.089493,666405.401605,14188.417131,1.039704,12314.401734,0.194082,0.020118,0.081357,5769.663241,-1848.397193,-67.177104
0.961677,0.400633,2.498707,4737.448850,0.292456,2841021.659627,14719.105422,0.621027,10531.545278,0.144132,0.010481,0.081461,4577.623824,659.612997,-641.117274
0.083027,-0.287142,5.650704,4807.090000,-0.214482,1682331.660007,14220.708676,0.456968,4537.225909,0.598152,0.017448,0.096787,4444.803174,235.583271,1695.557305
-0.290659,-0.215488,7.422275,5428.002401,-0.263835,2238033.074448,7583.720053,0.965832,16030.772812,0.585775,0.012210,0.104914,5356.967954,-3480.935592,1656.110632
-0.201519,-0.237379,9.969100,3571.489235,-0.299869,798172.517908,7944.035029,1.150284,1625.846984,0.646824,0.015620,0.118734,4298.175352,-1836.307885,1379.645955
-0.467521,-0.289323,2.996111,5832.967429,-0.364237,2535519.748022,4253.610809,1.002585,3312.102892,0.185544,0.014811,0.110105,5381.923643,-1033.256973,330.864747
0.004112,-0.038065,5.046750,4754.827220,-0.028029,1524598.816282,12796.264513,0.625735,5684.554432,0.540524,0.017682,0.104644,4869.613708,-41.322283,445.345597
0.488085,-0.092192,5.407469,6804.500718,-0.066843,2829896.725222,1117.068124,0.320857,20484.295292,0.342550,0.018591,0.093976,7030.785198,1559.077937,440.611628
-0.867406,-0.599458,9.155768,2787.665460,-0.560000,2490931.783412,15411.010859,1.291594,18671.115226,0.377120,0.014664,0.109682,2713.261182,-2020.319746,175.921274
-0.728271,-0.287675,8.090424,2812.224205,-0.199200,3659214.520802,15370.280549,0.370940,17160.218018,0.605035,0.015034,0.090477,2960.064402,-1436.647375,154.765004
-0.478532,0.017746,6.459369,2926.119060,0.010723,3041166.849729,16659.363231,1.294133,20669.816787,0.437634,0.015314,0.087521,3201.516647,-2298.425143,-41.183680
0.525906,0.529445,9.534770,5585.008378,0.433638,2872989.730149,6632.221964,1.139414,5033.528944,0.227204,0.016810,0.091846,4523.442997,349.852864,-947.447141
0.860088,0.494057,4.414132,3979.793952,0.311478,3467713.880458,19566.232000,1.050379,6424.272040,0.477904,0.023926,0.113179,4107.663938,1152.055012,-1664.921564
0.324641,0.135420,2.790642,3281.175379,0.159559,1815270.773176,3980.565601,1.215162,17766.484060,0.313824,0.013068,0.083894,3386.410076,1319.313675,-856.952130
-0.941317,-0.147641,3.617429,5023.699013,-0.081452,2301355.744678,13201.850086,1.229864,1315.964153,0.616009,0.020213,0.094553,5317.984942,-3761.617639,28.509027
-0.695698,0.036793,7.132485,5407.437506,0.029249,2596258.374909,5912.220281,0.898049,20697.726245,0.360869,0.023273,0.104043,5721.392674,-2966.185411,-44.767974
-0.667340,0.223211,4.869103,6777.343512,0.153391,2185149.157982,18913.161651,0.605608,6748.071259,0.335464,0.023692,0.082902,6165.616511,-1963.870202,-196.663561
0.872010,0.136241,3.735593,3887.873997,0.124351,1476360.008940,8650.577921,0.673237,13693.414335,0.507741,0.013617,0.087786,4013.260467,2331.267553,-701.695845
-0.903675,-0.099313,2.039147,3723.566935,-0.052451,1156519.866796,19035.354821,1.095096,3395.476791,0.401109,0.013689,0.087715,3519.197142,-1652.431593,12.677391
-0.189622,0.520883,9.544923,4130.892284,0.270327,1137740.656778,17509.081399,0.718052,16743.306648,0.594972,0.020275,0.102533,4436.517974,-1576.352884,-1922.992126
0.939145,0.450837,3.016927,7106.221665,0.333880,566556.285454,15106.627910,1.106008,8504.216013,0.572038,0.021442,0.106159,7238.571712,2814.761262,-3552.384757
0.729272,-0.145765,6.247575,3079.040311,-0.114594,1090837.998170,10538.854762,1.217193,2316.304088,0.509103,0.022562,0.085951,2976.347695,1155.934340,418.608444
0.391191,0.524016,4.082504,5246.891115,0.268672,1022113.461326,12821.523673,0.661156,19622.862230,0.491741,0.024334,0.098198,5929.543868,748.425674,-3099.472254
-0.676655,0.217826,5.042322,4521.538149,0.130738,1748886.110857,12620.070510,0.898437,3845.840214,0.358195,0.022514,0.105626,5242.672538,-1908.260050,-176.261284
-0.387169,0.395299,5.849084,5101.856099,0.339152,3533677.659222,17152.573268,1.012885,6794.972068,0.632206,0.022864,0.091865,5181.586917,-2846.230210,-1347.364629
0.858587,0.301798,4.923650,5217.393941,0.268011,709020.834038,1519.828255,0.470475,16361.942312,0.537782,0.021399,0.089665,4787.229799,2276.180975,-1664.317020
-0.443963,0.182208,7.302239,5701.942980,0.133289,3452973.803734,7050.215487,0.760860,2244.031650,0.651355,0.019333,0.088528,5804.395034,-3399.724230,-711.613054
0.788117,-0.304113,2.532110,3255.302727,-0.161113,3647625.729390,3455.067802,0.795329,17411.014780,0.165809,0.019238,0.087100,3588.384835,774.376538,582.038830
0.799434,0.212096,5.382530,3604.260947,0.125340,702853.032216,18173.021199,0.624160,1358.519031,0.105472,0.010837,0.085131,3382.161557,327.370289,-167.191563
-0.466243,-0.579671,7.300643,6482.132537,-0.501566,1179190.093887,12304.418189,0.490224,15934.658885,0.478002,0.019345,0.110428,5589.603426,-2462.120460,1352.991094
-0.794941,0.149209,5.414077,3184.862159,0.206823,1681494.172677,4187.710708,1.129084,15473.994299,0.261309,0.022793,0.101486,3383.454951,-1674.639753,-48.274744
0.203126,0.279334,4.165876,3593.078884,0.289688,2820261.238561,2383.471255,0.616061,18477.011669,0.303801,0.018134,0.087937,4032.563556,409.138332,-1013.946479
0.551815,0.242447,8.456216,6026.336323,0.355895,2428663.115089,12574.242074,1.057375,14322.066347,0.529442,0.014816,0.105768,7754.871307,3498.689182,-2757.621577
-0.032806,0.061747,6.991791,5420.303280,0.049022,880256.722709,274.158067,1.186141,1741.894539,0.198837,0.024793,0.114928,5276.912490,-324.927008,-256.096411
-0.837986,0.409240,4.117973,6730.933368,0.527369,1963101.703274,1503.477653,0.586205,1551.864022,0.431987,0.010973,0.118697,6693.061495,-2930.794667,-129.787049
-0.273302,-0.208375,5.885666,2642.314855,-0.298855,2592430.743511,7744.444034,1.225530,7241.124434,0.257552,0.020023,0.111153,2718.838956,-686.583660,352.167022
0.028149,-0.598097,3.205464,6302.803043,-0.367535,919154.755430,15175.257980,1.132170,6932.163756,0.420589,0.018492,0.094327,5958.887238,-816.441252,2572.813799
-0.703218,-0.360114,9.863941,2727.157113,-0.337019,2660255.675740,10986.271504,0.587801,4869.359695,0.381571,0.013325,0.114497,3085.704154,-1148.817364,170.615311
0.435440,-0.154214,7.837776,3438.365832,-0.124022,3514138.230709,342.836291,0.320203,19495.505724,0.395987,0.015601,0.085717,3503.509452,797.351410,413.228616
-0.037397,0.356325,5.922904,4275.863313,0.207755,1781918.501740,2019.018003,0.433335,12361.174554,0.107430,0.013559,0.097384,3946.826144,-151.776680,-441.104754
-0.898952,-0.413463,3.212284,6948.570980,-0.243175,933990.112480,12392.346419,0.360579,17440.007788,0.465995,0.013435,0.089263,7238.259137,-4009.307258,198.887192
-0.922556,-0.095714,7.399753,5611.786825,-0.049602,3816465.811085,18360.061310,0.864372,8234.821236,0.616713,0.011002,0.085058,5710.931189,-4334.170961,33.027260
-0.547362,-0.187931,7.365441,5085.521246,-0.109165,3919455.731429,17542.608545,0.603502,12999.773282,0.422611,0.021700,0.092838,5604.089679,-2100.845299,321.042414
-0.819745,-0.419240,2.582262,7157.089931,-0.338094,2152974.381805,13401.930986,1.221241,6318.702140,0.336161,0.011460,0.104733,7448.484956,-2994.529699,270.816271
0.997805,-0.210348,7.837137,3916.944301,-0.238982,3154741.487838,2299.048437,0.614133,20602.778693,0.265691,0.014044,0.100920,4099.113206,1310.048092,571.817107
0.911459,-0.019021,4.449668,6532.320383,-0.017678,2058309.749412,19791.405612,0.663170,3295.054193,0.478974,0.019415,0.099414,6168.249037,2957.853674,118.555883
0.895580,-0.461320,9.770015,5224.734137,-0.266150,2891110.641620,19244.409022,1.013208,13042.587147,0.376253,0.020021,0.115157,5474.235386,1399.995281,1731.187316
0.865920,-0.159528,2.594885,3440.210155,-0.136575,2186108.853792,17798.303694,0.919014,7180.745779,0.333214,0.015343,0.101554,3440.500674,1252.610057,438.929698
-0.625979,-0.152776,5.149634,5148.670305,-0.082796,2181124.208811,19091.029698,0.495965,7543.883890,0.396167,0.022806,0.080667,5042.919002,-1667.806842,150.670045
0.670391,0.179764,7.819750,7465.975927,0.130474,721764.239040,12688.519117,1.112234,14670.825841,0.570725,0.021929,0.094493,8692.983985,4367.096653,-2195.610078
-0.799373,-0.415278,2.129789,5408.041158,-0.274839,1662550.832834,16010.910884,0.420001,2626.673588,0.157312,0.011019,0.119159,5828.732023,-884.959296,103.772315
-0.476057,0.003014,5.052353,2757.214705,0.002191,3179019.259835,13719.594878,0.791464,6928.472886,0.562601,0.011060,0.085396,2755.484586,-1722.043211,-5.563830
0.136792,0.285989,3.323320,3412.630094,0.348587,1451859.931429,14749.594343,0.448457,10827.691739,0.449043,0.018998,0.089984,3477.212724,166.518962,-932.481706
0.715472,-0.404066,6.646210,6616.382490,-0.220667,2035937.833609,17847.510386,0.474635,10144.472319,0.339253,0.015944,0.119514,6882.761884,1482.159783,1731.826300
-0.573312,0.125909,5.753123,3440.065468,0.165476,984917.602725,4845.163201,0.403523,11836.355401,0.577007,0.017849,0.095691,3166.693347,-1804.278472,-155.498578
0.457802,0.254701,2.419042,4277.070404,0.145203,614646.639018,8567.392868,0.734479,17487.278769,0.398537,0.019190,0.095407,4190.934858,1471.914378,-1445.889872
-0.064715,0.100110,8.204377,5542.595882,0.107903,2688104.634112,11462.692094,0.415310,2238.605624,0.153560,0.022238,0.107573,5726.284398,-126.906055,-150.899660
0.294432,-0.513807,9.533892,5033.098871,-0.560000,906528.031243,12586.038687,0.528432,2119.866647,0.361870,0.020564,0.088895,4360.780819,240.534653,1192.394616
0.277481,0.217541,4.952345,4763.446497,0.171393,741838.630663,2555.631640,0.726832,13979.480802,0.213391,0.022078,0.100835,4546.286962,622.086424,-783.149202
-0.561544,-0.019093,6.279004,4576.916587,-0.011521,3852066.396440,13762.431066,1.155511,14368.408782,0.255917,0.019510,0.101606,4591.868985,-1797.912619,25.324372
-0.012071,0.075468,3.083333,5649.106429,0.105023,1179516.569941,8425.172303,0.798409,12231.055739,0.274599,0.019499,0.115777,5301.067459,-453.319384,-650.465073
0.496212,-0.370029,2.867351,5493.119667,-0.196338,1126913.919826,8720.089878,0.719254,12048.048906,0.602554,0.015959,0.106738,5515.105988,2137.752389,2967.428859
0.410976,0.268753,9.939154,5002.341807,0.199053,3774663.938303,18182.733648,1.158315,4873.839484,0.495628,0.010938,0.096913,4423.926468,1453.088420,-1641.918962
0.029342,-0.418858,4.926333,5312.693070,-0.386861,1151423.227753,2531.106471,1.126159,19986.754619,0.180588,0.016284,0.115363,5136.211004,-355.301153,1678.076321
-0.525758,-0.452600,9.393416,5778.715307,-0.560000,1279908.987668,14189.158312,0.418590,9021.220462,0.394148,0.020770,0.091616,5075.967342,-1669.403496,625.019944
0.306090,-0.342434,8.342016,5601.220615,-0.299083,2846364.052897,2602.104486,0.346717,11042.148033,0.531120,0.013418,0.110967,5287.443027,996.908023,1871.727478
-0.392985,-0.423634,6.389753,5613.954883,-0.304658,2195867.184585,9892.450825,0.594741,7216.549179,0.564567,0.020300,0.108377,5937.908472,-2529.832057,1447.778315
0.879279,-0.419569,8.944034,2512.956260,-0.239311,998044.202693,14215.306276,0.614687,897.203193,0.610482,0.014950,0.083499,2609.878342,1089.409263,1170.464246
0.759208,0.598552,3.731293,6738.885275,0.326419,691426.711472,9145.162625,0.502184,10603.361962,0.218865,0.023153,0.087612,6628.013739,654.230721,-1548.097839
0.114298,0.044604,9.748438,3191.629946,0.029957,1124398.495265,546.560431,0.916441,9603.544084,0.144076,0.016226,0.096492,2397.261505,176.468352,-91.309169
-0.189798,0.011075,8.141797,6494.021298,0.017048,805734.893675,1356.836266,0.635301,3506.199495,0.399774,0.024237,0.087183,5778.452113,-1316.899605,-55.691421
-0.299875,-0.367819,8.093352,5128.183953,-0.270047,875381.825174,11926.472464,0.476294,6851.353354,0.611418,0.012845,0.084730,5311.664145,-2555.845591,1833.161240
0.622963,-0.332616,9.907100,5729.849959,-0.307610,2130692.852392,9930.336322,1.022970,13120.141448,0.287587,0.020406,0.108914,5334.996865,1147.546682,1169.304973
0.564751,0.123878,8.792598,7096.967919,0.123063,1060850.777727,8281.513640,0.513327,10965.210049,0.497844,0.016720,0.080333,8326.686549,3742.329562,-1350.719362
-0.260493,-0.438086,7.258673,5535.167782,-0.245574,752011.242788,15639.674543,0.792356,3290.648604,0.266976,0.018295,0.080744,5701.051919,-1047.877728,919.175923
0.027660,-0.161266,8.715737,6252.509601,-0.092269,754662.562262,17765.595020,1.242057,19606.517631,0.550666,0.012038,0.103147,5964.409283,-510.427915,3166.259318
0.244276,0.342139,5.883087,2573.694519,0.465620,2661565.808786,14609.204496,0.994215,17200.373373,0.271557,0.019531,0.098657,2406.867075,256.672428,-759.521367
-0.696524,0.164112,6.980046,5313.255878,0.096542,521554.626067,11515.671705,0.337690,5722.019079,0.425562,0.015857,0.097049,5600.358404,-2446.823347,-163.971205
-0.646487,0.293403,6.566058,5268.998957,0.216747,1436607.741348,11473.697808,0.757251,16239.861206,0.123685,0.023330,0.105398,5467.745014,-1175.901042,-160.641759
0.400323,0.057500,4.677976,6062.927688,0.056009,1582656.430086,15521.600376,0.736151,1537.060325,0.125477,0.015552,0.094606,5198.675057,531.116859,-112.315967
0.305083,0.202949,9.563025,4592.367994,0.172607,3141788.730628,19715.988763,0.589135,13496.874109,0.608763,0.011362,0.105467,4947.066856,1989.396488,-1939.775931
-0.765735,-0.130857,8.054539,7339.965905,-0.131644,3920388.449974,12595.162326,0.402412,5413.061884,0.372238,0.013771,0.090005,7955.471512,-2615.749048,106.216180
0.934934,0.161106,5.945997,5265.818575,0.091614,2480319.989534,16823.032545,0.501431,9287.705001,0.371681,0.012991,0.088568,5303.066686,1989.852226,-683.358260
0.714628,0.470560,4.779672,4006.647781,0.306024,1117577.869121,425.571851,0.909263,1308.430412,0.261075,0.023294,0.086482,4155.063470,505.301854,-799.049216
-0.459773,0.530975,9.618549,5319.122370,0.560000,1902664.084076,17520.396365,0.582897,5582.534094,0.381477,0.010598,0.097299,5449.904743,-1848.667143,-857.426849
-0.105326,0.550963,3.889372,3164.455059,0.294198,3549702.640526,9133.306465,1.090637,13824.630838,0.328455,0.018842,0.100015,2982.200103,-629.576306,-1024.364366
-0.753352,0.349861,6.652849,2685.465805,0.560000,3338900.581687,395.652117,0.364995,11553.956423,0.553960,0.018746,0.106559,3634.638064,-1213.304916,-116.980924
0.330533,-0.306523,7.547315,7471.866625,-0.241423,1474077.262199,6228.893019,0.554055,18562.514440,0.427368,0.018977,0.087659,7685.982799,1730.042279,2649.648874
-0.792634,-0.281681,4.546249,2922.451031,-0.268740,1439895.635352,18443.148498,0.558692,20046.475707,0.391187,0.013002,0.096173,3037.772407,-1716.579455,128.830471
0.882668,-0.499006,8.922975,7456.883939,-0.524303,3441251.790939,13843.338834,0.579005,3613.233065,0.453713,0.011771,0.091489,6955.397977,1848.653261,2520.357217
0.875207,0.472855,6.747236,4592.883518,0.560000,780825.023308,8934.049022,1.111813,16766.463913,0.524331,0.011792,0.084893,5906.779108,2283.592806,-3164.535541
-0.890531,-0.142626,2.736190,6508.211428,-0.193302,2664465.905454,8739.291246,0.515247,9190.509421,0.283319,0.014220,0.082693,5967.807840,-1807.791020,32.158290
-0.909711,-0.394586,4.529399,2542.764595,-0.227885,3836814.943131,14886.340450,0.465877,9546.622213,0.362921,0.022591,0.085801,2676.488764,-655.907414,28.780458
0.039475,-0.476125,7.534306,4702.641181,-0.371765,3931212.912913,10256.821514,0.658602,2768.471371,0.337491,0.021017,0.086089,5140.607685,-184.263133,1297.686265
0.069296,0.207848,2.427242,2739.448224,0.130361,2962964.529868,15711.465178,1.096715,18572.542537,0.498900,0.013104,0.114892,2923.658144,100.994572,-1516.958258
0.260190,-0.092212,4.152817,5418.597094,-0.046314,3698511.950580,3938.269942,0.382460,18170.681912,0.379344,0.021481,0.104348,4802.670717,789.495098,358.607559
